Time Period Ending,Time Interval,Avg mph,Total Volume
1154,76,53,894
1169,77,50,865
1184,78,56,709
1199,79,58,589
1214,80,57,514
1229,81,57,536
1244,82,59,454
1259,83,59,382
1274,84,59,343
1289,85,59,330
1304,86,58,285
1319,87,60,274
1334,88,59,292
1349,89,58,270
1364,90,61,232
1379,91,61,178
1394,92,59,176
1409,93,61,141
1424,94,61,122
1439,95,58,112
14,0,61,88
29,1,60,82
44,2,58,101
59,3,56,71
74,4,57,62
89,5,59,60
104,6,58,60
119,7,57,62
134,8,55,50
149,9,56,54
164,10,59,54
179,11,57,58
194,12,59,51
209,13,60,50
224,14,58,62
239,15,60,60
254,16,59,63
269,17,59,81
284,18,58,116
299,19,59,143
314,20,59,182
329,21,60,289
344,22,60,395
359,23,62,577
374,24,60,767
389,25,55,999
404,26,41,1177
419,27,41,1166
434,28,46,1140
449,29,43,1099
464,30,25,975
479,31,17,905
494,32,19,923
509,33,22,1008
524,34,29,1158
539,35,27,1158
554,36,27,1077
569,37,35,1125
584,38,50,1092
599,39,44,1057
614,40,53,1002
629,41,55,888
644,42,55,843
659,43,56,735
674,44,56,755
689,45,56,744
704,46,56,782
719,47,57,670
734,48,56,723
749,49,57,700
764,50,56,683
779,51,57,699
794,52,56,750
809,53,54,683
824,54,56,706
839,55,57,677
854,56,56,681
869,57,56,697
884,58,55,733
899,59,54,714
914,60,52,721
929,61,51,685
944,62,49,854
959,63,51,833
974,64,52,852
989,65,50,858
1004,66,50,845
1019,67,45,873
1034,68,42,907
1049,69,41,825
1064,70,37,701
1079,71,31,677
1094,72,26,792
1109,73,34,793
1124,74,38,811
1139,75,42,816
1154,76,43,855
1169,77,47,791
1184,78,49,779
1199,79,52,743
1214,80,55,552
1229,81,55,498
1244,82,55,500
1259,83,57,432
1274,84,58,338
1289,85,56,308
1304,86,58,294
1319,87,59,236
1334,88,57,225
1349,89,58,239
1364,90,60,225
1379,91,59,206
1394,92,59,177
1409,93,59,200
1424,94,60,163
1439,95,58,134
14,0,61,122
29,1,61,106
44,2,58,113
59,3,60,85
74,4,59,88
89,5,58,86
104,6,58,66
119,7,57,68
134,8,60,52
149,9,55,47
164,10,57,52
179,11,57,55
194,12,55,62
209,13,56,55
224,14,60,57
239,15,57,66
254,16,58,68
269,17,59,107
284,18,57,98
299,19,58,145
314,20,58,177
329,21,59,250
344,22,59,422
359,23,60,578
374,24,57,780
389,25,53,969
404,26,48,1149
419,27,48,1113
434,28,45,1092
449,29,43,1082
464,30,43,1053
479,31,23,915
494,32,13,850
509,33,19,971
524,34,34,972
539,35,50,901
554,36,53,844
569,37,53,809
584,38,53,836
599,39,54,807
614,40,54,816
629,41,54,870
644,42,55,855
659,43,55,754
674,44,50,702
689,45,56,743
704,46,55,702
719,47,56,675
734,48,56,670
749,49,57,677
764,50,55,744
779,51,55,672
794,52,57,572
809,53,57,593
824,54,57,623
839,55,55,693
854,56,55,685
869,57,56,672
884,58,55,713
899,59,56,717
914,60,55,712
929,61,49,826
944,62,53,850
959,63,55,821
974,64,53,933
989,65,49,1053
1004,66,50,1035
1019,67,49,1114
1034,68,27,1135
1049,69,20,1038
1064,70,24,1066
1079,71,23,1087
1094,72,25,1138
1109,73,46,1012
1124,74,48,937
1139,75,51,911
1154,76,52,824
1169,77,54,821
1184,78,55,646
1199,79,56,615
1214,80,56,491
1229,81,57,504
1244,82,56,448
1259,83,58,410
1274,84,58,331
1289,85,57,318
1304,86,56,370
1319,87,57,317
1334,88,57,291
1349,89,59,283
1364,90,58,249
1379,91,59,199
1394,92,60,201
1409,93,59,167
1424,94,60,139
1439,95,59,119
14,0,60,127
29,1,60,84
44,2,59,98
59,3,57,71
74,4,60,68
89,5,59,52
104,6,59,47
119,7,57,53
134,8,56,41
149,9,57,52
164,10,58,32
179,11,57,56
194,12,55,45
209,13,58,42
224,14,56,48
239,15,57,63
254,16,60,74
269,17,59,98
284,18,59,108
299,19,59,144
314,20,60,168
329,21,60,264
344,22,60,350
359,23,58,536
374,24,60,685
389,25,54,942
404,26,50,1120
419,27,48,1160
434,28,47,1135
449,29,46,1158
464,30,45,1050
479,31,18,922
494,32,16,941
509,33,15,929
524,34,28,1173
539,35,33,1051
554,36,51,992
569,37,52,995
584,38,52,1003
599,39,54,863
614,40,55,785
629,41,56,810
644,42,55,775
659,43,53,788
674,44,54,789
689,45,54,853
704,46,55,745
719,47,56,736
734,48,54,764
749,49,56,748
764,50,57,760
779,51,55,794
794,52,55,744
809,53,57,711
824,54,56,718
839,55,55,710
854,56,57,673
869,57,56,688
884,58,56,714
899,59,55,671
914,60,57,699
929,61,54,764
944,62,56,809
959,63,51,984
974,64,53,940
989,65,52,973
1004,66,49,1033
1019,67,47,1131
1034,68,37,1185
1049,69,27,1148
1064,70,22,1039
1079,71,27,1116
1094,72,41,1042
1109,73,48,939
1124,74,47,990
1139,75,48,988
1154,76,50,871
1169,77,53,815
1184,78,56,671
1199,79,56,633
1214,80,58,514
1229,81,58,475
1244,82,59,433
1259,83,59,373
1274,84,58,334
1289,85,59,362
1304,86,57,365
1319,87,57,342
1334,88,59,301
1349,89,59,285
1364,90,60,264
1379,91,60,230
1394,92,58,179
1409,93,60,162
1424,94,59,143
1439,95,61,114
14,0,60,94
29,1,60,102
44,2,59,94
59,3,59,101
74,4,59,79
89,5,57,59
104,6,60,67
119,7,58,76
134,8,58,47
149,9,60,56
164,10,59,44
179,11,57,53
194,12,58,59
209,13,59,50
224,14,58,57
239,15,58,57
254,16,61,63
269,17,59,88
284,18,59,103
299,19,61,138
314,20,60,179
329,21,60,247
344,22,61,389
359,23,61,496
374,24,60,692
389,25,56,942
404,26,54,1005
419,27,52,1084
434,28,47,1111
449,29,47,1104
464,30,46,1111
479,31,47,968
494,32,45,907
509,33,51,904
524,34,51,896
539,35,49,1000
554,36,53,947
569,37,52,936
584,38,52,892
599,39,54,855
614,40,56,774
629,41,56,743
644,42,56,697
659,43,56,719
674,44,56,710
689,45,56,767
704,46,54,716
719,47,56,727
734,48,57,704
749,49,56,687
764,50,57,688
779,51,58,744
794,52,57,751
809,53,55,885
824,54,53,856
839,55,52,879
854,56,54,858
869,57,55,849
884,58,54,837
899,59,55,827
914,60,56,857
929,61,55,844
944,62,54,953
959,63,54,1049
974,64,49,1103
989,65,50,1144
1004,66,30,1133
1019,67,25,1104
1034,68,21,1047
1049,69,26,1124
1064,70,16,963
1079,71,17,957
1094,72,17,944
1109,73,36,1060
1124,74,52,904
1139,75,50,988
1154,76,52,885
1169,77,53,837
1184,78,55,722
1199,79,55,651
1214,80,57,587
1229,81,57,555
1244,82,59,462
1259,83,58,438
1274,84,58,396
1289,85,58,345
1304,86,59,373
1319,87,58,360
1334,88,59,295
1349,89,59,304
1364,90,57,302
1379,91,58,277
1394,92,58,235
1409,93,58,231
1424,94,59,214
1439,95,60,182
14,0,60,160
29,1,59,155
44,2,60,163
59,3,60,101
74,4,60,98
89,5,59,103
104,6,61,80
119,7,61,80
134,8,58,80
149,9,60,77
164,10,57,79
179,11,56,71
194,12,58,47
209,13,58,43
224,14,59,68
239,15,59,59
254,16,60,63
269,17,57,72
284,18,58,88
299,19,55,91
314,20,51,111
329,21,60,127
344,22,61,165
359,23,60,161
374,24,60,194
389,25,61,276
404,26,61,282
419,27,61,322
434,28,60,342
449,29,59,378
464,30,60,443
479,31,59,423
494,32,60,480
509,33,60,539
524,34,60,646
539,35,60,735
554,36,59,722
569,37,58,718
584,38,59,697
599,39,58,747
614,40,59,739
629,41,58,771
644,42,57,822
659,43,58,768
674,44,56,812
689,45,56,877
704,46,54,889
719,47,57,866
734,48,56,899
749,49,54,936
764,50,56,934
779,51,56,970
794,52,56,1012
809,53,55,960
824,54,55,971
839,55,55,920
854,56,55,1019
869,57,57,937
884,58,55,915
899,59,57,938
914,60,57,900
929,61,55,945
944,62,56,894
959,63,56,861
974,64,56,843
989,65,56,923
1004,66,53,902
1019,67,50,902
1034,68,47,922
1049,69,45,959
1064,70,48,884
1079,71,48,961
1094,72,45,930
1109,73,48,839
1124,74,51,834
1139,75,52,766
1154,76,53,737
1169,77,55,664
1184,78,55,653
1199,79,55,578
1214,80,57,488
1229,81,56,470
1244,82,57,472
1259,83,58,418
1274,84,58,371
1289,85,59,343
1304,86,59,344
1319,87,58,361
1334,88,59,335
1349,89,59,301
1364,90,57,342
1379,91,57,328
1394,92,57,297
1409,93,58,310
1424,94,58,253
1439,95,59,233
14,0,59,228
29,1,59,214
44,2,58,182
59,3,59,159
74,4,60,162
89,5,59,134
104,6,56,138
119,7,59,94
134,8,60,85
149,9,57,81
164,10,58,74
179,11,57,55
194,12,58,65
209,13,60,59
224,14,57,80
239,15,55,57
254,16,55,53
269,17,57,58
284,18,56,53
299,19,59,64
314,20,60,59
329,21,59,69
344,22,61,88
359,23,59,90
374,24,60,130
389,25,59,132
404,26,60,136
419,27,59,157
434,28,60,187
449,29,60,190
464,30,61,225
479,31,63,252
494,32,62,259
509,33,62,274
524,34,62,323
539,35,63,382
554,36,61,397
569,37,61,495
584,38,61,496
599,39,61,539
614,40,61,535
629,41,59,610
644,42,59,667
659,43,60,669
674,44,58,714
689,45,58,731
704,46,58,805
719,47,58,805
734,48,58,837
749,49,56,907
764,50,57,973
779,51,56,916
794,52,55,800
809,53,53,938
824,54,55,896
839,55,56,889
854,56,54,975
869,57,56,885
884,58,56,961
899,59,57,922
914,60,57,924
929,61,57,897
944,62,57,895
959,63,56,934
974,64,54,895
989,65,56,896
1004,66,56,864
1019,67,54,878
1034,68,52,923
1049,69,52,888
1064,70,51,934
1079,71,51,880
1094,72,52,829
1109,73,54,755
1124,74,54,791
1139,75,54,744
1154,76,55,703
1169,77,56,676
1184,78,56,675
1199,79,59,639
1214,80,59,559
1229,81,59,582
1244,82,59,614
1259,83,60,540
1274,84,61,484
1289,85,59,476
1304,86,62,415
1319,87,61,399
1334,88,61,357
1349,89,61,308
1364,90,62,274
1379,91,61,248
1394,92,61,201
1409,93,63,170
1424,94,63,159
1439,95,64,104
14,0,62,104
29,1,60,112
44,2,60,50
59,3,61,127
74,4,58,61
89,5,60,61
104,6,61,60
119,7,63,40
134,8,61,35
149,9,64,25
164,10,61,48
179,11,59,38
194,12,59,26
209,13,57,61
224,14,63,59
239,15,60,51
254,16,61,53
269,17,58,69
284,18,61,97
299,19,61,132
314,20,60,188
329,21,61,256
344,22,62,423
359,23,62,572
374,24,59,833
389,25,57,1048
404,26,54,1160
419,27,51,1175
434,28,47,1209
449,29,46,1153
464,30,47,1094
479,31,26,1028
494,32,19,940
509,33,15,889
524,34,28,1075
539,35,51,996
554,36,47,1124
569,37,52,1038
584,38,52,1085
599,39,52,1076
614,40,58,801
629,41,56,851
644,42,57,746
659,43,56,704
674,44,57,755
689,45,56,774
704,46,58,699
719,47,57,728
734,48,56,692
749,49,58,715
764,50,57,608
779,51,58,730
794,52,56,713
809,53,58,685
824,54,57,731
839,55,58,672
854,56,57,642
869,57,58,723
884,58,59,685
899,59,58,715
914,60,56,769
929,61,56,774
944,62,55,872
959,63,54,912
974,64,53,939
989,65,53,1007
1004,66,48,1118
1019,67,49,1109
1034,68,45,1120
1049,69,19,1056
1064,70,15,978
1079,71,21,1076
1094,72,29,1111
1109,73,49,990
1124,74,48,1038
1139,75,49,962
1154,76,52,860
1169,77,55,756
1184,78,57,672
1199,79,59,576
1214,80,58,496
1229,81,60,423
1244,82,61,430
1259,83,59,443
1274,84,61,324
1289,85,60,325
1304,86,60,300
1319,87,61,281
1334,88,59,273
1349,89,61,246
1364,90,60,239
1379,91,60,187
1394,92,60,160
1409,93,59,149
1424,94,60,146
1439,95,59,76
14,0,60,113
29,1,58,94
44,2,61,84
59,3,57,57
74,4,57,70
89,5,59,53
104,6,58,49
119,7,56,44
134,8,51,29
149,9,56,39
164,10,56,48
179,11,57,49
194,12,58,36
209,13,58,55
224,14,58,54
239,15,58,45
254,16,57,59
269,17,59,71
284,18,59,117
299,19,59,137
314,20,61,187
329,21,60,266
344,22,62,391
359,23,62,588
374,24,58,775
389,25,56,1046
404,26,49,1109
419,27,49,1180
434,28,47,1166
449,29,52,948
464,30,31,1174
479,31,14,883
494,32,16,944
509,33,25,1155
524,34,26,1204
539,35,33,1200
554,36,50,1153
569,37,54,1093
584,38,54,996
599,39,57,858
614,40,59,675
629,41,56,868
644,42,56,849
659,43,56,811
674,44,57,827
689,45,57,717
704,46,57,778
719,47,58,677
734,48,58,693
749,49,57,728
764,50,57,690
779,51,57,703
794,52,57,696
809,53,57,733
824,54,58,620
839,55,57,676
854,56,56,709
869,57,57,708
884,58,57,703
899,59,58,733
914,60,57,787
929,61,56,789
944,62,56,815
959,63,53,885
974,64,52,974
989,65,54,1019
1004,66,53,1039
1019,67,50,1070
1034,68,29,1007
1049,69,15,915
1064,70,15,944
1079,71,14,893
1094,72,21,983
1109,73,39,1019
1124,74,26,887
1139,75,45,773
1154,76,47,774
1169,77,47,787
1184,78,51,707
1199,79,53,537
1214,80,54,493
1229,81,55,416
1244,82,56,383
1259,83,55,340
1274,84,57,316
1289,85,57,301
1304,86,57,279
1319,87,58,265
1334,88,59,239
1349,89,58,267
1364,90,59,234
1379,91,59,162
1394,92,60,160
1409,93,60,175
1424,94,57,135
1439,95,61,132
14,0,61,113
29,1,60,109
44,2,58,86
59,3,60,76
74,4,60,72
89,5,60,63
104,6,56,67
119,7,56,59
134,8,59,46
149,9,57,46
164,10,55,62
179,11,55,50
194,12,55,53
209,13,57,53
224,14,59,57
239,15,59,60
254,16,58,71
269,17,58,67
284,18,60,94
299,19,58,116
314,20,58,152
329,21,59,232
344,22,59,373
359,23,60,509
374,24,59,675
389,25,54,962
404,26,50,1060
419,27,48,1028
434,28,40,1195
449,29,35,1196
464,30,24,1017
479,31,14,883
494,32,16,906
509,33,18,921
524,34,21,972
539,35,27,1106
554,36,41,1091
569,37,52,999
584,38,52,988
599,39,50,907
614,40,55,818
629,41,55,877
644,42,56,786
659,43,55,825
674,44,56,741
689,45,56,723
704,46,56,747
719,47,57,724
734,48,57,687
749,49,57,693
764,50,57,701
779,51,58,686
794,52,58,696
809,53,57,704
824,54,58,713
839,55,57,724
854,56,57,724
869,57,56,748
884,58,57,679
899,59,57,739
914,60,55,741
929,61,56,745
944,62,54,831
959,63,49,941
974,64,51,954
989,65,52,976
1004,66,51,986
1019,67,45,1111
1034,68,45,1060
1049,69,38,1134
1064,70,16,974
1079,71,17,973
1094,72,22,1036
1109,73,28,1124
1124,74,46,1029
1139,75,46,947
1154,76,49,902
1169,77,53,775
1184,78,55,665
1199,79,56,548
1214,80,57,526
1229,81,58,459
1244,82,58,415
1259,83,61,344
1274,84,59,348
1289,85,58,387
1304,86,59,297
1319,87,58,278
1334,88,59,296
1349,89,58,253
1364,90,59,271
1379,91,57,208
1394,92,59,193
1409,93,59,179
1424,94,59,124
1439,95,55,119
14,0,57,120
29,1,55,87
44,2,51,87
59,3,51,68
74,4,47,67
89,5,45,56
104,6,45,63
119,7,42,48
134,8,45,47
149,9,39,51
164,10,46,49
179,11,40,47
194,12,41,40
209,13,37,54
224,14,36,68
239,15,33,63
254,16,45,69
269,17,46,70
284,18,47,75
299,19,47,83
314,20,50,103
329,21,45,180
344,22,47,236
359,23,47,346
374,24,43,467
389,25,46,725
404,26,41,769
419,27,37,818
434,28,35,884
449,29,26,985
464,30,21,955
479,31,17,924
494,32,13,834
509,33,14,860
524,34,25,1042
539,35,28,1071
554,36,42,984
569,37,50,1005
584,38,53,939
599,39,55,841
614,40,54,895
629,41,54,898
644,42,53,879
659,43,54,787
674,44,55,771
689,45,56,793
704,46,56,759
719,47,56,681
734,48,56,714
749,49,56,690
764,50,56,688
779,51,57,684
794,52,55,735
809,53,56,698
824,54,54,751
839,55,56,700
854,56,57,699
869,57,57,711
884,58,55,779
899,59,55,741
914,60,55,728
929,61,57,743
944,62,56,803
959,63,55,876
974,64,55,872
989,65,53,1034
1004,66,53,940
1019,67,49,1092
1034,68,26,1063
1049,69,19,1028
1064,70,16,1006
1079,71,24,1118
1094,72,44,985
1109,73,48,935
1124,74,50,872
1139,75,51,882
1154,76,54,715
1169,77,55,705
1184,78,55,587
1199,79,58,502
1214,80,57,461
1229,81,59,406
1244,82,58,361
1259,83,59,309
1274,84,58,284
1289,85,58,332
1304,86,56,335
1319,87,53,315
1334,88,55,252
1349,89,57,223
1364,90,57,193
1379,91,55,209
1394,92,52,177
1409,93,55,143
1424,94,54,135
1439,95,56,105
14,0,54,100
29,1,48,83
44,2,44,80
59,3,45,74
74,4,50,83
89,5,48,59
104,6,51,69
119,7,53,45
134,8,52,55
149,9,47,46
164,10,42,60
179,11,43,53
194,12,43,63
209,13,47,45
224,14,47,54
239,15,48,44
254,16,44,82
269,17,45,57
284,18,44,98
299,19,45,103
314,20,46,113
329,21,49,175
344,22,50,243
359,23,49,360
374,24,48,460
389,25,45,579
404,26,44,652
419,27,41,760
434,28,43,721
449,29,43,713
464,30,44,749
479,31,47,690
494,32,49,692
509,33,49,718
524,34,50,631
539,35,52,690
554,36,54,646
569,37,54,644
584,38,55,609
599,39,54,574
614,40,56,523
629,41,54,579
644,42,58,523
659,43,56,514
674,44,55,525
689,45,55,565
704,46,56,593
719,47,57,542
734,48,57,534
749,49,57,552
764,50,56,622
779,51,58,550
794,52,57,613
809,53,57,630
824,54,56,620
839,55,55,631
854,56,56,632
869,57,55,634
884,58,56,628
899,59,56,702
914,60,57,687
929,61,55,748
944,62,54,758
959,63,55,755
974,64,57,759
989,65,56,788
1004,66,55,793
1019,67,53,820
1034,68,52,758
1049,69,51,745
1064,70,49,718
1079,71,49,706
1094,72,50,661
1109,73,50,725
1124,74,53,641
1139,75,54,583
1154,76,54,612
1169,77,55,515
1184,78,56,429
1199,79,57,437
1214,80,58,407
1229,81,57,413
1244,82,57,378
1259,83,58,321
1274,84,58,317
1289,85,57,312
1304,86,59,295
1319,87,59,234
1334,88,57,261
1349,89,59,210
1364,90,59,208
1379,91,58,198
1394,92,58,193
1409,93,59,182
1424,94,60,157
1439,95,58,147
14,0,59,142
29,1,57,144
44,2,58,118
59,3,59,87
74,4,59,89
89,5,57,84
104,6,60,67
119,7,59,69
134,8,60,73
149,9,57,59
164,10,59,58
179,11,57,58
194,12,56,55
209,13,59,55
224,14,59,55
239,15,57,49
254,16,58,60
269,17,56,64
284,18,59,53
299,19,57,90
314,20,57,97
329,21,58,101
344,22,59,151
359,23,59,161
374,24,61,169
389,25,62,213
404,26,61,256
419,27,58,319
434,28,59,309
449,29,59,340
464,30,62,376
479,31,61,390
494,32,60,375
509,33,60,426
524,34,60,493
539,35,60,536
554,36,59,590
569,37,58,598
584,38,59,640
599,39,58,693
614,40,57,767
629,41,58,773
644,42,57,812
659,43,58,803
674,44,57,819
689,45,57,769
704,46,55,828
719,47,57,838
734,48,58,856
749,49,58,851
764,50,56,920
779,51,57,957
794,52,56,965
809,53,56,951
824,54,57,920
839,55,58,897
854,56,58,823
869,57,58,778
884,58,58,735
899,59,57,782
914,60,59,749
929,61,57,856
944,62,57,832
959,63,57,863
974,64,57,814
989,65,57,877
1004,66,57,867
1019,67,55,928
1034,68,57,821
1049,69,53,828
1064,70,54,809
1079,71,52,898
1094,72,53,884
1109,73,52,824
1124,74,54,740
1139,75,55,713
1154,76,56,677
1169,77,56,665
1184,78,56,590
1199,79,57,554
1214,80,58,484
1229,81,59,499
1244,82,59,425
1259,83,61,357
1274,84,57,397
1289,85,59,357
1304,86,61,310
1319,87,59,308
1334,88,59,304
1349,89,58,323
1364,90,58,320
1379,91,58,272
1394,92,58,312
1409,93,58,288
1424,94,61,246
1439,95,58,237
14,0,58,244
29,1,57,222
44,2,60,197
59,3,60,135
74,4,57,144
89,5,58,109
104,6,60,89
119,7,61,105
134,8,57,70
149,9,60,80
164,10,58,54
179,11,60,52
194,12,58,42
209,13,58,66
224,14,56,37
239,15,59,63
254,16,60,53
269,17,60,55
284,18,57,49
299,19,61,58
314,20,57,68
329,21,61,77
344,22,57,82
359,23,57,87
374,24,58,121
389,25,54,126
404,26,53,132
419,27,57,156
434,28,54,185
449,29,47,167
464,30,51,171
479,31,49,243
494,32,48,245
509,33,55,251
524,34,63,289
539,35,63,320
554,36,63,384
569,37,62,414
584,38,62,480
599,39,62,538
614,40,61,533
629,41,59,624
644,42,60,603
659,43,60,695
674,44,60,738
689,45,60,751
704,46,59,781
719,47,59,830
734,48,59,773
749,49,58,844
764,50,60,812
779,51,58,889
794,52,59,904
809,53,58,862
824,54,58,939
839,55,57,947
854,56,58,820
869,57,58,821
884,58,59,827
899,59,59,845
914,60,57,895
929,61,58,890
944,62,57,929
959,63,57,872
974,64,56,971
989,65,56,970
1004,66,53,1012
1019,67,54,891
1034,68,54,909
1049,69,51,965
1064,70,52,912
1079,71,51,944
1094,72,52,878
1109,73,54,854
1124,74,53,806
1139,75,55,779
1154,76,56,724
1169,77,57,723
1184,78,56,666
1199,79,58,592
1214,80,58,572
1229,81,59,598
1244,82,59,580
1259,83,59,556
1274,84,60,472
1289,85,61,436
1304,86,59,404
1319,87,60,375
1334,88,60,332
1349,89,61,310
1364,90,62,265
1379,91,61,235
1394,92,60,198
1409,93,62,172
1424,94,63,162
1439,95,60,126
14,0,60,112
29,1,60,92
44,2,63,92
59,3,65,74
74,4,60,76
89,5,62,60
104,6,62,44
119,7,62,50
134,8,59,33
149,9,57,43
164,10,58,38
179,11,58,37
194,12,61,42
209,13,56,34
224,14,59,56
239,15,63,55
254,16,61,64
269,17,59,70
284,18,59,89
299,19,59,114
314,20,60,154
329,21,58,248
344,22,59,420
359,23,58,544
374,24,56,774
389,25,52,1006
404,26,45,1153
419,27,46,1073
434,28,41,1088
449,29,38,1129
464,30,37,1025
479,31,24,872
494,32,38,924
509,33,42,915
524,34,46,970
539,35,48,1026
554,36,49,997
569,37,49,910
584,38,51,861
599,39,53,821
614,40,53,761
629,41,55,733
644,42,55,733
659,43,55,733
674,44,54,722
689,45,56,731
704,46,51,749
719,47,56,701
734,48,55,693
749,49,54,736
764,50,55,622
779,51,55,715
794,52,55,667
809,53,56,654
824,54,54,699
839,55,55,719
854,56,56,675
869,57,57,710
